,Tiempo,Presión Final IM L1_Presion,Presión Aeropuerto IM L1,Presión SacBajo L1,Presión Aeropuerto IM L2,Presión MiraFlores IM L1,Presión Aeropuerto IM L3,Presión Tanque Elevado IM L1,Presión L1 T15 Solidaridad,Presión L1 T17 Solidaridad
14453,17:25:00,,2.779947757720948,0.1175491884350776,0.0,,2.233072996139526,-0.0144675923511385,0.675682544708252,
14454,17:30:00,,2.763309955596924,0.1157407388091087,0.0,,2.231626272201538,-0.0122974533587694,0.6742072105407715,
14455,17:35:00,,2.758246660232544,0.1247829869389534,0.0,,2.231626272201538,-0.0122974533587694,0.6683061122894287,
14456,17:40:00,,2.777777910232544,0.1276765018701553,0.0,,2.232349395751953,-0.013020833954215,0.6668307185173035,
14457,17:45:00,,2.790075302124023,0.1302083283662796,0.0,,2.232349395751953,-0.013020833954215,0.6668307185173035,
14458,17:50:00,,2.787181854248047,0.1312934011220932,0.0,,2.232349395751953,-0.013020833954215,0.6668307185173035,
14459,17:55:00,,2.789351940155029,0.1363570690155029,0.0,,2.235966444015503,-0.0122974533587694,0.6683061122894287,
14460,18:00:00,,2.811053037643433,0.1359953731298446,0.0,,2.233072996139526,-0.013020833954215,0.6683061122894287,
14461,18:05:00,,2.760416507720948,0.1312934011220932,0.0,,2.233072996139526,-0.013020833954215,0.6653554439544678,
14462,18:10:00,,2.738715410232544,0.1312934011220932,0.0,,2.232349395751953,-0.013020833954215,0.6638801693916321,
14463,18:15:00,,2.706163167953491,0.1323784738779068,0.0,,2.233072996139526,-0.013020833954215,0.6609296202659607,
14464,18:20:00,,2.711226940155029,0.1294849514961242,0.0,,2.232349395751953,-0.0108506949618458,0.659454345703125,
14465,18:25:00,,2.749565839767456,0.2857349514961242,0.0,,2.233072996139526,0.3110532462596893,0.6579790115356445,
14466,18:30:00,,2.763309955596924,0.5678529739379883,0.0,,2.233072996139526,0.4036458134651184,0.6579790115356445,
14467,18:35:00,,2.778501272201538,0.711805522441864,0.0,,2.233072996139526,0.435474544763565,0.6579790115356445,
14468,18:40:00,,2.750289440155029,0.7978877425193787,0.0,,2.229455947875977,0.4904513955116272,0.6579790115356445,
14469,18:45:00,,2.771267414093018,0.8271846175193787,0.0,,2.229455947875977,0.5186631679534912,0.6535531878471375,
14470,18:50:00,,2.792245388031006,0.8535879850387573,0.0,,2.232349395751953,0.5302372574806213,0.6535531878471375,
14471,18:55:00,,2.795862197875977,0.8673321604728699,0.0,,2.233072996139526,0.5338541865348816,0.6579790115356445,
14472,19:00:00,,2.764033794403076,0.8752893805503845,0.0,,2.23017954826355,0.5396412014961243,0.659454345703125,
