Tiempo,Presión Final IM L1_Presion,Presión Aeropuerto IM L4,Presión Aeropuerto IM L1,Presión Aeropuerto IM L5,Presión SacBajo L1,Presión Aeropuerto IM L2,Presión MiraFlores IM L1,Presión Aeropuerto IM L3,Presión Tanque Elevado IM L1,Presión L1 T15 Solidaridad,Presión L1 T17 Solidaridad
2024-07-14 01:45:00,,3.376736164093018,-0.01012731436640024,0.0,,2.215711832046509,-0.01229745335876942,0.7922303676605225,,,
2024-07-14 01:50:00,,3.344184160232544,-0.009765625,0.0,,2.215711832046509,-0.01085069496184587,0.7937056422233582,,,
2024-07-14 01:50:00,,3.345630645751953,-0.009042245335876942,0.0,,2.217158555984497,-0.01229745335876942,0.7922303676605225,,,
2024-07-14 01:55:00,,3.352864742279053,-0.007957175374031067,0.0,,2.218605279922485,-0.01229745335876942,0.7892798185348511,,,
2024-07-14 02:00:00,,3.354311227798462,-0.008318865671753883,0.0,,2.218605279922485,-0.01229745335876942,0.7878045439720154,,,
2024-07-14 02:10:00,,3.350694417953491,-0.0086805559694767,0.0,,2.219328641891479,-0.01085069496184587,0.7819033265113831,,,
2024-07-14 02:15:00,,3.347077608108521,-0.006872106343507767,0.0,,2.217881917953491,-0.01229745335876942,0.7833786010742188,,,
2024-07-14 02:15:00,,3.368778705596924,-0.006148726679384708,0.0,,2.217881917953491,-0.01229745335876942,0.7833786010742188,,,
2024-07-14 02:25:00,,3.352864742279053,-0.006148726679384708,0.0,,2.215711832046509,-0.01229745335876942,0.7848538756370544,,,
2024-07-14 02:30:00,,3.347800970077515,-0.004701967816799879,0.0,,2.218605279922485,-0.01229745335876942,0.7819033265113831,,,
2024-07-14 02:35:00,,3.373119354248047,-0.003616898087784648,0.0,,2.219328641891479,-0.01229745335876942,0.7789527773857117,,,
2024-07-14 02:35:00,,3.370949029922485,-0.003255208488553762,0.0,,2.217881917953491,-0.01085069496184587,0.7804280519485474,,,
2024-07-14 02:40:00,,3.376012802124023,-0.001808449043892324,0.0,,2.219328641891479,-0.01229745335876942,0.7819033265113831,,,
2024-07-14 02:45:00,,3.391203641891479,0.001085069496184587,0.0,,2.215711832046509,-0.01085069496184587,0.7819033265113831,,,
2024-07-14 02:55:00,,3.405671358108521,0.00253182859160006,0.0,,2.217881917953491,-0.01229745335876942,0.7819033265113831,,,
2024-07-14 03:00:00,,3.407118082046509,0.004701967816799879,0.0,,2.219328641891479,-0.01229745335876942,0.7774774432182312,,,
2024-07-14 03:00:00,,3.449074029922485,0.006148726679384708,0.0,,2.218605279922485,-0.01229745335876942,0.7760021686553955,,,
2024-07-14 03:10:00,,3.461371660232544,0.005425347480922937,0.0,,2.219328641891479,-0.01229745335876942,0.7730516195297241,,,
2024-07-14 03:15:00,,3.466434955596924,0.007957175374031067,0.0,,2.217881917953491,-0.01229745335876942,0.768625795841217,,,
2024-07-14 03:20:00,,3.470775604248047,0.009403935633599758,0.0,,2.214988470077515,-0.01229745335876942,0.7671504616737366,,,
2024-07-14 03:20:00,,3.459201335906982,0.009403935633599758,0.0,,2.215711832046509,-0.01229745335876942,0.7641998529434204,,,
2024-07-14 03:25:00,,3.451244354248047,0.009403935633599758,0.0,,2.217158555984497,-0.01229745335876942,0.761249303817749,,,
2024-07-14 03:30:00,,3.458478212356567,0.006148726679384708,0.0,,2.215711832046509,-0.01229745335876942,0.7627245783805847,,,
2024-07-14 03:40:00,,3.465711832046509,0.002893518656492233,0.0,,2.219328641891479,-0.01085069496184587,0.7597739696502686,,,
2024-07-14 03:45:00,,3.455584287643433,0.001808449043892324,0.0,,2.217158555984497,-0.01229745335876942,0.7568234205245972,,,
2024-07-14 03:45:00,,3.452690839767456,0.0,0.0,,2.219328641891479,-0.01229745335876942,0.7538728713989258,,,
2024-07-14 03:55:00,,3.491029977798462,-0.001085069496184587,0.0,,2.217881917953491,1.240596055984497,0.7538728713989258,,,
2024-07-14 04:00:00,,3.509838104248047,0.0007233796641230583,0.0,,2.218605279922485,1.354889988899231,0.7523975968360901,,,
2024-07-14 04:05:00,,3.506944417953491,0.0,0.0,,2.214988470077515,1.39033567905426,0.7523975968360901,,,
